Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
9,poke-doke,Regular Sized Poke (2 Meats),"Meh. Too basic. The Salmon chunks was small and not very firm and fresh. 
6/10🔥",Abigail K,@abbybaby,food,basic,['basic'],['basic'],0,food,food
10,poke-doke,Regular Sized Poke (2 Meats),"Meh. Too basic. The Salmon chunks was small and not very firm and fresh. 
6/10🔥",Abigail K,@abbybaby,food,"chunks, small, not, firm","['chunks', 'not', 'firm']","['chunks', 'small', 'not', 'firm']",-1,portion,portion
11,poke-doke,Regular Sized Poke (2 Meats),"Meh. Too basic. The Salmon chunks was small and not very firm and fresh. 
6/10🔥",Abigail K,@abbybaby,portion,"chunks, small, not, firm","['chunks', 'not', 'firm']","['chunks', 'small', 'not', 'firm']",-1,portion,portion
12,chuckwagon-bbq-grill,Never Again !,Had a steak and bangers&mash.. not worth the price paid for..,Hiran Sidhu,@HiranS,food,"steak, bangers, mash","['bangers', 'mash']",[],0,food,
13,chuckwagon-bbq-grill,Never Again !,Had a steak and bangers&mash.. not worth the price paid for..,Hiran Sidhu,@HiranS,price,"steak, bangers, mash","['bangers', 'mash']",[],0,food,
14,chuckwagon-bbq-grill,Never Again !,Had a steak and bangers&mash.. not worth the price paid for..,Hiran Sidhu,@HiranS,price,"worth, price, paid",['paid'],"['worth', 'paid']",1,price,price
15,kith-at-millenia-walk,Breakfast For lunch!,Food was alright only and service was really bad! 2nd time I'm here and service is still lack-luster. The cafe should not even be charging service charge!,Yvonne Han,@yvonnehanjk,time,"really, bad","['really', 'bad']","['really', 'bad']",-1,time,time
16,kith-at-millenia-walk,Breakfast For lunch!,Food was alright only and service was really bad! 2nd time I'm here and service is still lack-luster. The cafe should not even be charging service charge!,Yvonne Han,@yvonnehanjk,price,"charging, service, charge",['charging'],['charging'],-1,price,price
17,kith-at-millenia-walk,Breakfast For lunch!,Food was alright only and service was really bad! 2nd time I'm here and service is still lack-luster. The cafe should not even be charging service charge!,Yvonne Han,@yvonnehanjk,service,"alright, service, really, bad","['alright', 'really', 'bad']","['alright', 'really', 'bad']",-1,service,service
18,kith-at-millenia-walk,Salted Caramel Chocolate Cake $8++,This was pretty average. Cake layers were too dry and the salted caramel taste was too subtle.,AD Munchkin,@nomnom07,food,"salted, caramel",['salted'],['salted'],0,food,
19,kith-at-millenia-walk,Salted Caramel Chocolate Cake $8++,This was pretty average. Cake layers were too dry and the salted caramel taste was too subtle.,AD Munchkin,@nomnom07,food,"pretty, average","['pretty', 'average']","['pretty', 'average']",0,food,food
20,kith-at-millenia-walk,Salted Caramel Chocolate Cake $8++,This was pretty average. Cake layers were too dry and the salted caramel taste was too subtle.,AD Munchkin,@nomnom07,food,"layers, dry","['layers', 'dry']",['dry'],0,food,food
21,leon-kee-claypot-pork-rib-soup,Herbal BKT,"Too often disappointed by small portions of meat and monotonous soups, but never here :)",potato tomato,@hungryandconfused,food,"small, portions, meat, monotonous","['portions', 'monotonous']","['small', 'monotonous']",-1,food,food
22,leon-kee-claypot-pork-rib-soup,Herbal BKT,"Too often disappointed by small portions of meat and monotonous soups, but never here :)",potato tomato,@hungryandconfused,portion,"often, disappointed, small, portions, meat, monotonous","['often', 'disappointed', 'portions', 'monotonous']","['often', 'disappointed', 'small', 'monotonous']",-1,portion,portion
23,roland-restaurant,Deep Fried Yam With Scallops,Crispy but greasy yam. Oil was not hot enough! This was something I cannot accept.,S G,@Greey,food,"scallopscrispy, greasy, yam","['scallopscrispy', 'greasy', 'yam']",['scallopscrispy'],0,food,
24,roland-restaurant,Deep Fried Yam With Scallops,Crispy but greasy yam. Oil was not hot enough! This was something I cannot accept.,S G,@Greey,food,"not, hot","['not', 'hot']","['not', 'hot']",0,,
25,roland-restaurant,Deep Fried Yam With Scallops,Crispy but greasy yam. Oil was not hot enough! This was something I cannot accept.,S G,@Greey,portion,"hot, enough",['hot'],"['hot', 'enough']",0,,
26,eleven-strands,Please Do Not Come Here,The dishes here were tasteless and overcooked. It has a heavy chaota taste. we ordered another plate of chicken wing and the same thing happened,Siyu Waldorf,@siyuwaldorf,food,"heavy, chaota, taste","['heavy', 'chaota']","['heavy', 'taste']",-1,food,food
27,eleven-strands,Please Do Not Come Here,The dishes here were tasteless and overcooked. It has a heavy chaota taste. we ordered another plate of chicken wing and the same thing happened,Siyu Waldorf,@siyuwaldorf,food,"ordered, another, plate, chicken, wing","['ordered', 'another', 'plate', 'wing']","['ordered', 'another']",0,food,
28,roland-restaurant,Drunken Prawns served in a Bamboo Basket.,"It was average I guess, but presentation works! #drunk #seafood #paleo #dinner #chinesenewyear #cny #2014",Harold Koh,@thefoodexpository,food,"served, bamboo",['served'],['served'],0,,
29,roland-restaurant,Drunken Prawns served in a Bamboo Basket.,"It was average I guess, but presentation works! #drunk #seafood #paleo #dinner #chinesenewyear #cny #2014",Harold Koh,@thefoodexpository,food,"drunk, seafood",['drunk'],['drunk'],0,food,
30,mcdonalds-at-ntu,"Oreo Mcflurry [$2.25]
Warm day calls for ice cream!",#burpple,Foodie Goh,@foodiegoh,food,mcflurry,['mcflurry'],[],0,food,
31,mcdonalds-at-ntu,"Oreo Mcflurry [$2.25]
Warm day calls for ice cream!",#burpple,Foodie Goh,@foodiegoh,food,"calls, ice",['calls'],['calls'],0,,
32,eleven-strands,Braised Beef Cheeks 25++,"Not bad, nothing too special. ",Wuu Yyiizzhhoouu,@wuyizhou,food,"cheeks, not, bad, nothing, special","['cheeks', 'not', 'bad', 'nothing', 'special']","['not', 'bad', 'nothing', 'special']",0,food,food
33,takagi-ramen-blk-498-jurong-west-street-41,"""Ramen For The Average Singaporean""","Dish: Tonkotsu Ramen
Price: $7.20 (inclusive of 40cents for takeaway) 
The soup base was thick, oily and lacking of flavours- I can taste more burnt bits than the cloyingness from the soup. Efforts for the packaging though. ",Cecilia Wong,@Sassylia,food,"average, singaporean, '', dish, tonkotsu, ramen, price","['average', 'singaporean', ""''"", 'dish', 'tonkotsu']","['average', 'singaporean', ""''""]",0,food,food
34,takagi-ramen-blk-498-jurong-west-street-41,"""Ramen For The Average Singaporean""","Dish: Tonkotsu Ramen
Price: $7.20 (inclusive of 40cents for takeaway) 
The soup base was thick, oily and lacking of flavours- I can taste more burnt bits than the cloyingness from the soup. Efforts for the packaging though. ",Cecilia Wong,@Sassylia,food,"soup, base, thick, oily, lacking, flavours-, taste","['base', 'thick', 'oily', 'lacking', 'flavours-']","['thick', 'oily', 'lacking', 'taste']",-1,food,food
35,takagi-ramen-blk-498-jurong-west-street-41,"""Ramen For The Average Singaporean""","Dish: Tonkotsu Ramen
Price: $7.20 (inclusive of 40cents for takeaway) 
The soup base was thick, oily and lacking of flavours- I can taste more burnt bits than the cloyingness from the soup. Efforts for the packaging though. ",Cecilia Wong,@Sassylia,price,"average, singaporean, '', dish, tonkotsu, ramen, price","['average', 'singaporean', ""''"", 'dish', 'tonkotsu']","['average', 'singaporean', ""''""]",0,food,food
36,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,food,"sign, non, food, first, rude, service, long","['sign', 'non', 'food', 'first', 'rude']","['non', 'first', 'rude', 'long']",-1,service,service
37,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,food,"not, bad","['not', 'bad']","['not', 'bad']",1,food,food
38,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,food,"chopped, small",['chopped'],"['chopped', 'small']",-1,portion,portion
39,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,food,"many, unbreakable","['many', 'unbreakable']","['many', 'unbreakable']",0,,
40,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,time,"rude, service, long, wait",['rude'],"['rude', 'long', 'wait']",-1,time,time
41,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,portion,"chopped, small, many, unbreakable","['chopped', 'many', 'unbreakable']","['chopped', 'small', 'many', 'unbreakable']",-1,portion,portion
42,chang-cheng-mee-wah-blk-631,Braised Beef Rice,"From the mlxg stall. It's never a good sign, but non-food first: rude service and long wait. Food: gravy was not bad, but the beef was chopped small and had many unbreakable pieces.",Thiam Peng Tan,@thiampeng,service,"sign, non, food, first, rude, service, long, wait","['sign', 'non', 'food', 'first', 'rude']","['non', 'first', 'rude', 'long', 'wait']",-1,service,service
43,kith-at-millenia-walk,Nutella Chocolate Banana Cake ($8++),The cake was not properly defrosted when served. Too dense and hard to cut through and the chocolate was way too sweet and rich.,AD Munchkin,@nomnom07,food,"not, properly, defrosted, served","['not', 'properly', 'defrosted', 'served']","['not', 'properly', 'defrosted', 'served']",-1,food,food
44,kith-at-millenia-walk,Nutella Chocolate Banana Cake ($8++),The cake was not properly defrosted when served. Too dense and hard to cut through and the chocolate was way too sweet and rich.,AD Munchkin,@nomnom07,food,"cut, chocolate, way, sweet","['cut', 'way', 'sweet']","['cut', 'sweet']",-1,food,food
45,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"crabby, affair, pasta, sauce, loaded, crab, flesh, gave","['crabby', 'affair', 'loaded', 'flesh', 'gave']","['crabby', 'loaded', 'gave']",0,food,
46,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"chewy, distinct, seafood","['chewy', 'distinct']",['distinct'],0,food,
47,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"flavor, 😋, unfortunately, despite","['😋', 'unfortunately', 'despite']","['unfortunately', 'despite']",1,food,food
48,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"generous, serving",[],"['generous', 'serving']",1,portion,portion
49,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"taste, fell, flat","['fell', 'flat']","['taste', 'fell', 'flat']",-1,food,food
50,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,making,['making'],['making'],0,,
51,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"chore, finish, 😢","['chore', 'finish', '😢']","['chore', 'finish', '😢']",-1,food,food
52,coffee-club-20,Chili Crab Linguine! 🦀,"A crabby affair - pasta sauce was LOADED with crab flesh which gave the pasta dish a chewy and distinct seafood-y flavor 😋 Unfortunately, despite the generous serving, the taste fell flat, making it a chore to finish 😢 a lil disappointing seeing how much potential this place had!",Eunice Foo,@bigbadnoms,food,"lil, disappointing, seeing, much","['lil', 'disappointing', 'seeing', 'much']","['disappointing', 'seeing', 'much']",-1,food,food
