,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
1084,waterfall-cafe-shangrila,"watermelon & tomato salad, mint, arugula, red onion w/prawns ",✏epinosh 🍴,food,mint red onion,mint red onion,mint red onion,0
1085,wattention-plaza,🍵Matcha Hotpot?!,Blanche Tan,food,shabu shabu soft serve dual soup hotpot selection wholesome series like limited edition matcha dashi hakodate shio konbu hokkaido miso butter collagen paitan ginseng tonkotsu spicy saikyo dashi stock green tea,shabu shabu soft serve dual soup hotpot selection wholesome series like limited edition matcha dashi hakodate shio konbu hokkaido miso butter collagen paitan ginseng tonkotsu spicy saikyo dashi stock green tea,shabu shabu soft serv dual soup hotpot select wholesom seri like limit edit matcha dashi hakod shio konbu hokkaido miso butter collagen paitan ginseng tonkotsu spici saikyo dashi stock green tea,0
1086,wattention-plaza,🍵Matcha Hotpot?!,Blanche Tan,portion,free flow meat beef pork chicken,free flow meat beef pork chicken,free flow meat beef pork chicken,1
1087,xiao-chen-homemade-bao-dian,Char Siew Bao,Xing Wei Chua,food,bun fluffs perfectly balanced sweet savoury sauce simply delightful gone no time actually fancy,bun fluff perfectly balanced sweet savoury sauce simply delightful gone no time actually fancy,bun fluff perfectli balanc sweet savouri sauc simpli delight gone no time actual fanci,1
1088,xiao-chen-homemade-bao-dian,Chee Cheong That's Lots Of Fun,Russell Leong,food,dim sum ravishing rice rolls deliciousness brought palate critically acclaimed titillating soy sauce rice rolls,dim sum ravishing rice roll deliciousness brought palate critically acclaimed titillating soy sauce rice roll,dim sum ravish rice roll delici brought palat critic acclaim titil soy sauc rice roll,1
1089,xiao-di-fried-prawn-nodle,"Hokkien Mee ($4) 😊
They have a bigger version for $5 which is more worth it in terms of portion.",whollyhonestreviews whollyhonestreviews,food,hokkien mee best compared hokkien mees yellow noodle proportion,hokkien mee best compared hokkien mees yellow noodle proportion,hokkien mee best compar hokkien mee yellow noodl proport,1
1090,xiao-di-fried-prawn-nodle,Xiao Di Fried Prawn Noodle is one of those Hokkien Mee stalls that can leave customers divided.,Daniel Food Diary,food,fresh prawns thailand cuttlefish slices strips tender pork belly crispy pork lard prepared,fresh prawn thailand cuttlefish slice strip tender pork belly crispy pork lard prepared,fresh prawn thailand cuttlefish slice strip tender pork belli crispi pork lard prepar,0
1091,xiao-di-fried-prawn-nodle,Xiaodi Fried Hokkien Prawn Mee,Fudge Pudge,food,soaked gravy truly slurpworthy wished given noodles,soaked gravy truly slurpworthy wished given noodle,soak gravi truli slurpworthi wish given noodl,1
1092,xin-heng-kee-chicken-duck-rice,$8 WTF,Thiam Peng Tan,food,poached chicken orders roast,poached chicken order roast,poach chicken order roast,0
1093,xin-heng-kee-chicken-duck-rice,$8 WTF,Thiam Peng Tan,price,popular stall machiam charity,popular stall machiam charity,popular stall machiam chariti,1
1094,xin-heng-kee-chicken-duck-rice,Chicken Rice,Khaw Han Chung,portion,generous portion chicken rice fight stalls generous portion chicken rice fight stalls,generous portion chicken rice fight stall generous portion chicken rice fight stall,gener portion chicken rice fight stall gener portion chicken rice fight stall,1
1095,xin-heng-kee-chicken-duck-rice,Chicken Soup,Thiam Peng Tan,food,old school chicken rice soup previously rare,old school chicken rice soup previously rare,old school chicken rice soup previous rare,0
1096,xin-heng-kee-chicken-duck-rice,Roasted Chicken Rice | $3,Kenneth Lee,food,braised duck roast pork,braised duck roast pork,brais duck roast pork,0
1097,xin-heng-kee-chicken-duck-rice,Roasted Duck & Chicken Rice • $4.80,Kenneth Lee,food,roasted duck pork chicken steamed char siew rice,roasted duck pork chicken steamed char siew rice,roast duck pork chicken steam char siew rice,0
1098,xin-heng-kee-chicken-duck-rice,Roasted Duck & Chicken Rice • $4.80,Kenneth Lee,price,affordable price probably reason,affordable price probably reason,afford price probabl reason,1
1099,xin-heng-kee-chicken-duck-rice,Roasted Duck & Chicken Rice • $4.80,Kenneth Lee,time,long queue,long queue,long queue,-1
1100,xing-xian-teochew-cuisine,Ckn 4nett,Wuu Yyiizzhhoouu,food,flavourful sauce,flavourful sauce,flavour sauc,1
1101,xing-xian-teochew-cuisine,Fried Kway Teow W Chai Poh 10nett(L),Wuu Yyiizzhhoouu,food,absolutely delicious,absolutely delicious,absolut delici,1
1102,xing-xian-teochew-cuisine,Tau Kee 3nett,Wuu Yyiizzhhoouu,portion,decent,decent,decent,0
1103,ya-kun-kaya-toast-313-somerset,For Kaya Toast and Soft-Boiled Eggs,Burpple Guides,food,mornings like kaya coconut jam toast soft boiled eggs hot beverage black soy sauce known kopi sliced bread chilled butter,morning like kaya coconut jam toast soft boiled egg hot beverage black soy sauce known kopi sliced bread chilled butter,morn like kaya coconut jam toast soft boil egg hot beverag black soy sauc known kopi slice bread chill butter,0
1104,ya-kun-kaya-toast-313-somerset,For Kaya Toast and Soft-Boiled Eggs,Burpple Guides,price,extra charge,extra charge,extra charg,-1
1105,ya-kun-kaya-toast-313-somerset,Kaya Toast with Butter Set,Hilary See,food,best no matter outlet coffee consistently good toasted kaya toast,best no matter outlet coffee consistently good toasted kaya toast,best no matter outlet coffe consist good toast kaya toast,1
1106,yakun-kaya-toast-at-orchard-central,Iced Soya Tea | $4.20,Jaslyn Tan,food,soya tea best evaporated milk giving creamier taste coffee version,soya tea best evaporated milk giving creamier taste coffee version,soya tea best evapor milk give creamier tast coffe version,1
1107,yakun-kaya-toast-at-orchard-central,Iced Soya Tea | $4.20,Jaslyn Tan,price,albeit pricey,albeit pricey,albeit pricey,-1
1108,yakun-kaya-toast-at-orchard-central,Teatime!,Ying Ying,food,onthetablesg sandwich,onthetablesg sandwich,onthetablesg sandwich,0
1109,yarana,An Acquired Taste,Alicia Ho,food,forgetting curry cooked mustard coconut sauce nestled tender,forgetting curry cooked mustard coconut sauce nestled tender,forget curri cook mustard coconut sauc nestl tender,0
1110,yarana,For 1-for-1 Main Dish (save ~$20),Burpple Guides,food,cooked mustard coconut sauce tender noodle broth overlooking kallang river na butter chicken favourite mushroom pepper indian cuisine singapore indoor stadium feast spread daab chingri shrimps cooked mustard coconut sauce seasong vegetables noodle broth,cooked mustard coconut sauce tender noodle broth overlooking kallang river na butter chicken favourite mushroom pepper indian cuisine singapore indoor stadium feast spread daab chingri shrimp cooked mustard coconut sauce seasong vegetable noodle broth,cook mustard coconut sauc tender noodl broth overlook kallang river na butter chicken favourit mushroom pepper indian cuisin singapor indoor stadium feast spread daab chingri shrimp cook mustard coconut sauc seasong veget noodl broth,1
1111,yarana,Mushroom Pepper Fry,Alicia Ho,food,favourite dish night bursting umami bowl incredibly flavourful paired naan,favourite dish night bursting umami bowl incredibly flavourful paired naan,favourit dish night burst umami bowl incred flavour pair naan,1
1112,yarana,Recommended!,Alicia Ho,food,brown garlic chili flakes mozzarella cheese naan settles nicely taste buds order curry enjoyable,brown garlic chili flake mozzarella cheese naan settle nicely taste bud order curry enjoyable,brown garlic chili flake mozzarella chees naan settl nice tast bud order curri enjoy,1
1113,yarana,Tender And Succulent,Alicia Ho,food,lamb,lamb,lamb,0
1114,yew-chuan-claypot-rice,Claypot Chicken Rice,Gerald Chai,food,shared claypot chicken rice da wife salted fish taste good,shared claypot chicken rice da wife salted fish taste good,share claypot chicken rice da wife salt fish tast good,1
1115,yew-chuan-claypot-rice,Lion City Braised Mushroom Hor Fun ($3)🍄I was attracted to this stall by the old grandma who was doing the cooking.,Judy Choong,food,braised mushroom exactly cantonese,braised mushroom exactly cantonese,brais mushroom exactli cantones,0
1116,yew-chuan-claypot-rice,You Mian (SGD $3.50) @ Boon's Noodles.,Ivan Teh,food,noodle stall versions excellent swipe brewed broth rich sweetness stewing anchovies pork secret recipe soy chili sauce good spicy kick youmian,noodle stall version excellent swipe brewed broth rich sweetness stewing anchovy pork secret recipe soy chili sauce good spicy kick youmian,noodl stall version excel swipe brew broth rich sweet stew anchovi pork secret recip soy chili sauc good spici kick youmian,1
1117,yole-313somerset,Baby w/ Oatmeal & Bran,Dex Neo,food,favourite froyo oatmeal bran good,favourite froyo oatmeal bran good,favourit froyo oatmeal bran good,1
1118,yole-313somerset,Bandung Froyo from Yolé!,halfeaten (Ella),food,favourite cookie sauce favourite cookie sauce,favourite cookie sauce favourite cookie sauce,favourit cooki sauc favourit cooki sauc,1
1119,yole-313somerset,Eh.,chels .,food,limited edition new york cheesecake ice cream dark chocolate sauce added lotus biscuit taste not prominent difference regular froyo,limited edition new york cheesecake ice cream dark chocolate sauce added lotus biscuit taste not prominent difference regular froyo,limit edit new york cheesecak ice cream dark chocol sauc ad lotu biscuit tast not promin differ regular froyo,-1
1120,yole-313somerset,Finally tried @yolesingapore !,Kwang Yu Tan,food,favourite cookie sauce,favourite cookie sauce,favourit cooki sauc,1
1121,yole-313somerset,"[jelly星期六] Happy Saturday, Peeps!",Jennifer Yee,food,love strawberry froyo,love strawberry froyo,love strawberri froyo,0
1122,yong-kee-famous-fish-ball-noodle,Mushroom Mincemeat Mee Pok ($4),Eustacia Tan,food,liked noodles springy mushrooms extremely flavourful okay nothing shout sauce tastier,liked noodle springy mushroom extremely flavourful okay nothing shout sauce tastier,like noodl springi mushroom extrem flavour okay noth shout sauc tastier,1
1123,yong-xiang-xing-tou-fu,15 Heartwarming Yong Tau Foo for a Tofu-licious Meal,Maureen Ow,portion,big portion,big portion,big portion,1
1124,yong-xiang-xing-tou-fu,Finally I can get to try 永祥兴 Yong Tau Foo.,Roger Sim Ming Yang,food,serve noodle soup msg free fried ngoh hiang bean curd skin filled fish filling filled fish filling,serve noodle soup msg free fried ngoh hiang bean curd skin filled fish filling filled fish filling,serv noodl soup msg free fri ngoh hiang bean curd skin fill fish fill fill fish fill,0
1125,yong-xiang-xing-tou-fu,Finally I can get to try 永祥兴 Yong Tau Foo.,Roger Sim Ming Yang,time,long fast come early queue avoid dissapointment,long fast come early queue avoid dissapointment,long fast come earli queue avoid dissapoint,1
1126,yong-xiang-xing-tou-fu,Heritage Yong Tau Foo Stall Has Super Long Queues!,Gregory Leow,food,fish paste wonderfully smooth springy items certain smoothness soup nice blend soybean stock spicy sour chilli sauce explains complex savouriness,fish paste wonderfully smooth springy item certain smoothness soup nice blend soybean stock spicy sour chilli sauce explains complex savouriness,fish past wonder smooth springi item certain smooth soup nice blend soybean stock spici sour chilli sauc explain complex savouri,1
1127,yong-xiang-xing-tou-fu,Heritage Yong Tau Foo Stall Has Super Long Queues!,Gregory Leow,time,snaking queue people queue opening pm,snaking queue people queue opening pm,snake queue peopl queue open pm,-1
1128,yong-xiang-xing-tou-fu,Yong Tau Foo,Khaw Han Chung,time,long queue short fast finally,long queue short fast finally,long queue short fast final,0
1129,yong-xiang-xing-tou-fu,hearty ytf,R Goh,food,handmade soup flavourful,handmade soup flavourful,handmad soup flavour,1
1130,yong-xiang-xing-tou-fu,hearty ytf,R Goh,time,snaking queue forms opens pm,snaking queue form open pm,snake queue form open pm,-1
1131,yoshinoya-50,Good And Reliable ,WTH Lam,food,brown rice option refreshing green tea don piping hot miso soup,brown rice option refreshing green tea don piping hot miso soup,brown rice option refresh green tea don pipe hot miso soup,0
1132,yunos-n-family,"After i heard that Mee Soto from @yunosnfamily won foodies choice by Class95, i decided to give it try.",Cecil Dulam,food,mee soto soup flavourful generous chicken clean cook tender robust,mee soto soup flavourful generous chicken clean cook tender robust,mee soto soup flavour gener chicken clean cook tender robust,1
1133,yunos-n-family,Beehoon Soto,Kevin M,food,soft tender chicken meat,soft tender chicken meat,soft tender chicken meat,1
1134,yunos-n-family,Mee Soto With Chicken($4),Wuu Yyiizzhhoouu,food,said satay beehoon like gravy tender juicy umami dish incredibly,said satay beehoon like gravy tender juicy umami dish incredibly,said satay beehoon like gravi tender juici umami dish incred,1
1135,yunos-n-family,Satay,Vanessa S,food,satay ages definitely old school awesomeness high scores meats mutton chicken beef tripe rarely oh good old school awesomeness high scores meats mutton beef tripe rarely oh good,satay age definitely old school awesomeness high score meat mutton chicken beef tripe rarely oh good old school awesomeness high score meat mutton beef tripe rarely oh good,satay age definit old school awesom high score meat mutton chicken beef tripe rare oh good old school awesom high score meat mutton beef tripe rare oh good,1
1136,yunos-n-family,Yunus N Family is one of the place I will return for satay.,Cecil Dulam,food,tender tripe,tender tripe,tender tripe,1
1137,ywca-fort-canning-lodge,"Literally discovered a hidden lodge where you can enjoy food, and contribute to a good cause @ywcafortcanninglodge.",Tiara Lim,food,chinese style usually served wedding dinner special events menu local favourites like fish maw soup treasures steamed sea bass preserved yellow beans,chinese style usually served wedding dinner special event menu local favourite like fish maw soup treasure steamed sea bass preserved yellow bean,chines style usual serv wed dinner special event menu local favourit like fish maw soup treasur steam sea bass preserv yellow bean,0
